condition,task_id,rollout_idx,turn_index,role,probe_score,token_index
tones_aggressive_8turn,imp_countdown_156,3,2,user,-3.2045998573303223,1157
tones_aggressive_8turn,imp_countdown_156,3,2,assistant,0.8790552616119385,1673
tones_aggressive_8turn,imp_countdown_156,3,3,user,-3.256171226501465,1683
tones_aggressive_8turn,imp_countdown_156,3,3,assistant,-1.2785863876342773,2199
tones_aggressive_8turn,imp_countdown_156,3,4,user,-5.584898471832275,2215
tones_aggressive_8turn,imp_countdown_156,3,4,assistant,-0.1878160834312439,2602
tones_aggressive_8turn,imp_countdown_156,3,5,user,-3.7953310012817383,2612
tones_aggressive_8turn,imp_countdown_156,3,5,assistant,0.33925577998161316,2828
tones_aggressive_8turn,imp_countdown_156,3,6,user,-3.95426607131958,2838
tones_aggressive_8turn,imp_countdown_156,3,6,assistant,1.3901660442352295,3070
tones_aggressive_8turn,imp_countdown_156,3,7,user,-4.982654094696045,3086
tones_aggressive_8turn,imp_countdown_156,3,7,assistant,-0.3197721838951111,3602
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,0,user,1.7773504257202148,95
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,0,assistant,0.5595791339874268,611
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,1,user,-0.42976564168930054,621
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,1,assistant,-0.4903269410133362,1137
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,2,user,-1.8279457092285156,1153
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,2,assistant,2.125201940536499,1669
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,3,user,-3.3616254329681396,1679
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,3,assistant,-1.056011438369751,2195
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,4,user,-3.561951160430908,2205
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,4,assistant,-3.393507480621338,2721
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,5,user,-3.4086413383483887,2737
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,5,assistant,0.8655031323432922,3253
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,6,user,-3.6893744468688965,3269
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,6,assistant,0.8243240118026733,3785
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,7,user,-4.765590190887451,3801
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,0,7,assistant,-0.7091479897499084,4317
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,0,user,1.801513671875,95
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,0,assistant,-1.885516881942749,611
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,1,user,-0.05726414918899536,621
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,1,assistant,-1.0543303489685059,1137
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,2,user,-2.9986820220947266,1147
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,2,assistant,-2.095374822616577,1663
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,3,user,-4.002988815307617,1673
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,3,assistant,-0.03747153282165527,2189
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,4,user,-3.563054084777832,2199
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,4,assistant,1.3231067657470703,2371
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,5,user,-4.8533034324646,2381
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,5,assistant,3.736968994140625,2554
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,6,user,-3.0005717277526855,2570
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,6,assistant,0.0761556625366211,3086
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,7,user,-3.152527332305908,3102
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,1,7,assistant,1.0214900970458984,3618
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,0,user,1.801513671875,95
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,0,assistant,0.8342535495758057,611
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,1,user,2.059180736541748,627
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,1,assistant,-2.214158058166504,1142
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,2,user,-4.26423454284668,1158
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,2,assistant,-0.6640875935554504,1674
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,3,user,-2.421194314956665,1684
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,3,assistant,-0.7797072529792786,2199
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,4,user,-3.4233951568603516,2215
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,4,assistant,-0.5348191857337952,2731
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,5,user,-2.968273401260376,2741
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,5,assistant,1.7273316383361816,3256
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,6,user,-3.334132194519043,3266
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,6,assistant,-0.3790012001991272,3460
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,7,user,-4.387416362762451,3470
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,2,7,assistant,1.4085646867752075,3680
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,0,user,1.7773504257202148,95
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,0,assistant,-3.3520355224609375,611
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,1,user,-1.481252670288086,621
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,1,assistant,-4.286349773406982,1137
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,2,user,-0.9927989840507507,1153
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,2,assistant,2.8217849731445312,1668
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,3,user,-2.54660701751709,1684
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,3,assistant,2.224665880203247,2200
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,4,user,-2.6516880989074707,2210
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,4,assistant,2.2541072368621826,2334
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,5,user,-4.589479446411133,2350
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,5,assistant,-0.19431614875793457,2866
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,6,user,-3.272521495819092,2876
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,6,assistant,0.9162721633911133,3021
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,7,user,-3.7752490043640137,3031
tones_aggressive_8turn,imp_fraction_1_6_to_2_3,3,7,assistant,-0.19427573680877686,3180
tones_aggressive_8turn,imp_money_57_six_coins,0,0,user,1.4716564416885376,92
tones_aggressive_8turn,imp_money_57_six_coins,0,0,assistant,1.6877741813659668,488
tones_aggressive_8turn,imp_money_57_six_coins,0,1,user,0.07198792695999146,498
tones_aggressive_8turn,imp_money_57_six_coins,0,1,assistant,4.408280372619629,996
tones_aggressive_8turn,imp_money_57_six_coins,0,2,user,-3.2805047035217285,1006
tones_aggressive_8turn,imp_money_57_six_coins,0,2,assistant,-1.0003788471221924,1419
tones_aggressive_8turn,imp_money_57_six_coins,0,3,user,-2.0979197025299072,1435
tones_aggressive_8turn,imp_money_57_six_coins,0,3,assistant,1.4547386169433594,1789
tones_aggressive_8turn,imp_money_57_six_coins,0,4,user,-4.670400142669678,1805
tones_aggressive_8turn,imp_money_57_six_coins,0,4,assistant,-0.9629557728767395,1947
tones_aggressive_8turn,imp_money_57_six_coins,0,5,user,-4.384659290313721,1963
tones_aggressive_8turn,imp_money_57_six_coins,0,5,assistant,1.4493820667266846,2103
tones_aggressive_8turn,imp_money_57_six_coins,0,6,user,-4.791100025177002,2119
tones_aggressive_8turn,imp_money_57_six_coins,0,6,assistant,0.42961567640304565,2273
tones_aggressive_8turn,imp_money_57_six_coins,0,7,user,-2.668548345565796,2283
tones_aggressive_8turn,imp_money_57_six_coins,0,7,assistant,1.2963124513626099,2503
tones_aggressive_8turn,imp_money_57_six_coins,1,0,user,1.457107663154602,92
tones_aggressive_8turn,imp_money_57_six_coins,1,0,assistant,0.46663349866867065,567
tones_aggressive_8turn,imp_money_57_six_coins,1,1,user,-0.6399615406990051,577
tones_aggressive_8turn,imp_money_57_six_coins,1,1,assistant,3.872474431991577,957
tones_aggressive_8turn,imp_money_57_six_coins,1,2,user,2.139324426651001,973
tones_aggressive_8turn,imp_money_57_six_coins,1,2,assistant,2.7785825729370117,1482
tones_aggressive_8turn,imp_money_57_six_coins,1,3,user,-2.4845170974731445,1492
tones_aggressive_8turn,imp_money_57_six_coins,1,3,assistant,2.5978505611419678,1961
tones_aggressive_8turn,imp_money_57_six_coins,1,4,user,-4.064041614532471,1971
tones_aggressive_8turn,imp_money_57_six_coins,1,4,assistant,1.9114718437194824,2175
tones_aggressive_8turn,imp_money_57_six_coins,1,5,user,-4.8577799797058105,2191
tones_aggressive_8turn,imp_money_57_six_coins,1,5,assistant,-0.9051024317741394,2679
tones_aggressive_8turn,imp_money_57_six_coins,1,6,user,-4.247169494628906,2689
tones_aggressive_8turn,imp_money_57_six_coins,1,6,assistant,-1.150752067565918,3205
tones_aggressive_8turn,imp_money_57_six_coins,1,7,user,-5.378215312957764,3221
tones_aggressive_8turn,imp_money_57_six_coins,1,7,assistant,-0.9696932435035706,3477
tones_aggressive_8turn,imp_money_57_six_coins,2,0,user,1.4716567993164062,92
tones_aggressive_8turn,imp_money_57_six_coins,2,0,assistant,0.8721860647201538,400
tones_aggressive_8turn,imp_money_57_six_coins,2,1,user,-0.880007803440094,410
tones_aggressive_8turn,imp_money_57_six_coins,2,1,assistant,4.308898448944092,815
tones_aggressive_8turn,imp_money_57_six_coins,2,2,user,-4.741993427276611,825
tones_aggressive_8turn,imp_money_57_six_coins,2,2,assistant,-4.665722846984863,1341
tones_aggressive_8turn,imp_money_57_six_coins,2,3,user,-0.23333722352981567,1357
tones_aggressive_8turn,imp_money_57_six_coins,2,3,assistant,-2.572648525238037,1873
tones_aggressive_8turn,imp_money_57_six_coins,2,4,user,-4.225643157958984,1889
tones_aggressive_8turn,imp_money_57_six_coins,2,4,assistant,1.2882404327392578,2405
tones_aggressive_8turn,imp_money_57_six_coins,2,5,user,-3.3655872344970703,2421
tones_aggressive_8turn,imp_money_57_six_coins,2,5,assistant,1.4718434810638428,2937
tones_aggressive_8turn,imp_money_57_six_coins,2,6,user,-5.001765727996826,2953
tones_aggressive_8turn,imp_money_57_six_coins,2,6,assistant,0.6130208373069763,3468
tones_aggressive_8turn,imp_money_57_six_coins,2,7,user,-5.931679725646973,3484
tones_aggressive_8turn,imp_money_57_six_coins,2,7,assistant,-0.07554614543914795,4000
tones_aggressive_8turn,imp_money_57_six_coins,3,0,user,1.4716567993164062,92
tones_aggressive_8turn,imp_money_57_six_coins,3,0,assistant,0.3325556516647339,572
tones_aggressive_8turn,imp_money_57_six_coins,3,1,user,-0.2600831985473633,582
tones_aggressive_8turn,imp_money_57_six_coins,3,1,assistant,5.218771934509277,1065
tones_aggressive_8turn,imp_money_57_six_coins,3,2,user,-4.518849849700928,1075
tones_aggressive_8turn,imp_money_57_six_coins,3,2,assistant,0.7030014991760254,1591
tones_aggressive_8turn,imp_money_57_six_coins,3,3,user,-0.4907018542289734,1607
tones_aggressive_8turn,imp_money_57_six_coins,3,3,assistant,-0.3919549584388733,2122
tones_aggressive_8turn,imp_money_57_six_coins,3,4,user,-4.865512371063232,2138
tones_aggressive_8turn,imp_money_57_six_coins,3,4,assistant,-3.356379747390747,2654
tones_aggressive_8turn,imp_money_57_six_coins,3,5,user,-4.623478412628174,2670
tones_aggressive_8turn,imp_money_57_six_coins,3,5,assistant,-1.7412939071655273,3186
tones_aggressive_8turn,imp_money_57_six_coins,3,6,user,-3.583345890045166,3196
tones_aggressive_8turn,imp_money_57_six_coins,3,6,assistant,-2.200085401535034,3374
tones_aggressive_8turn,imp_money_57_six_coins,3,7,user,-4.306942939758301,3384
tones_aggressive_8turn,imp_money_57_six_coins,3,7,assistant,1.3773822784423828,3546
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,0,user,2.9953298568725586,86
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,0,assistant,-0.6375743746757507,602
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,1,user,-0.19358223676681519,618
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,1,assistant,-2.0352237224578857,1134
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,2,user,-4.803528308868408,1150
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,2,assistant,2.187026262283325,1666
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,3,user,-2.7172813415527344,1676
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,3,assistant,-3.4881882667541504,2192
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,4,user,-4.335870265960693,2208
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,4,assistant,-2.118424892425537,2724
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,5,user,-3.2647953033447266,2734
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,5,assistant,1.0124343633651733,2979
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,6,user,-5.270829677581787,2995
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,6,assistant,2.820641040802002,3230
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,7,user,-4.138062953948975,3246
tones_aggressive_8turn,imp_money_16_to_57_three_ops,0,7,assistant,0.45954734086990356,3479
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,0,user,2.9366846084594727,86
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,0,assistant,-2.1654152870178223,602
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,1,user,0.16524207592010498,618
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,1,assistant,2.505401849746704,1134
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,2,user,-1.2644658088684082,1144
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,2,assistant,1.5798959732055664,1660
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,3,user,-3.958343505859375,1676
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,3,assistant,2.3081061840057373,2192
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,4,user,-4.944093227386475,2208
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,4,assistant,-0.582930862903595,2724
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,5,user,-5.323566913604736,2740
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,5,assistant,1.706942081451416,3255
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,6,user,-4.116225719451904,3265
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,6,assistant,1.7778818607330322,3477
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,7,user,-5.012217998504639,3493
tones_aggressive_8turn,imp_money_16_to_57_three_ops,1,7,assistant,1.050032615661621,4008
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,0,user,2.9366846084594727,86
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,0,assistant,-0.11140358448028564,602
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,1,user,0.2725546658039093,612
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,1,assistant,1.3203809261322021,1128
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,2,user,-1.8735833168029785,1144
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,2,assistant,0.02331221103668213,1660
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,3,user,-3.829801559448242,1676
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,3,assistant,-2.617339611053467,2192
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,4,user,-4.764458179473877,2208
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,4,assistant,-3.952698230743408,2724
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,5,user,-5.5585551261901855,2740
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,5,assistant,-1.084303617477417,3255
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,6,user,-3.0291857719421387,3265
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,6,assistant,-1.3626172542572021,3728
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,7,user,-5.040834903717041,3744
tones_aggressive_8turn,imp_money_16_to_57_three_ops,2,7,assistant,-0.37925708293914795,4260
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,0,user,2.9366846084594727,86
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,0,assistant,-0.252866268157959,594
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,1,user,-1.0977861881256104,604
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,1,assistant,0.6773553490638733,1086
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,2,user,0.8131087422370911,1102
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,2,assistant,1.4689221382141113,1618
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,3,user,-2.1421010494232178,1634
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,3,assistant,-4.581460952758789,2150
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,4,user,-4.19747257232666,2166
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,4,assistant,1.8764805793762207,2682
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,5,user,-4.702417850494385,2698
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,5,assistant,-0.04098886251449585,3214
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,6,user,-3.1456985473632812,3224
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,6,assistant,0.8574390411376953,3392
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,7,user,-5.724529266357422,3408
tones_aggressive_8turn,imp_money_16_to_57_three_ops,3,7,assistant,0.9231162071228027,3924
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,0,user,2.821408271789551,111
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,0,assistant,1.43784499168396,627
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,1,user,-0.5860150456428528,637
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,1,assistant,-2.6209568977355957,1153
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,2,user,1.653289556503296,1169
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,2,assistant,4.089961051940918,1685
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,3,user,-2.476916790008545,1701
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,3,assistant,-3.0717623233795166,2217
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,4,user,-2.81387996673584,2227
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,4,assistant,-4.005516052246094,2743
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,5,user,-2.840095043182373,2759
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,5,assistant,-1.3534300327301025,3275
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,6,user,-2.951340675354004,3285
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,6,assistant,-1.267486572265625,3801
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,7,user,-3.0673935413360596,3811
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,0,7,assistant,-1.2701749801635742,4114
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,0,user,2.821408271789551,111
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,0,assistant,0.9098571538925171,627
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,1,user,3.483853816986084,643
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,1,assistant,-0.15804600715637207,1159
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,2,user,-1.8147757053375244,1169
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,2,assistant,-1.0449542999267578,1685
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,3,user,-3.644707202911377,1695
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,3,assistant,-2.005859136581421,2211
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,4,user,-3.143995523452759,2227
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,4,assistant,-0.3118121027946472,2743
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,5,user,-3.402444362640381,2759
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,5,assistant,-1.0532994270324707,3275
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,6,user,-4.367895603179932,3291
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,6,assistant,-1.5221588611602783,3807
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,7,user,-4.49273681640625,3823
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,1,7,assistant,0.0830984115600586,4339
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,0,user,2.821408271789551,111
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,0,assistant,-2.570162773132324,627
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,1,user,0.01834934949874878,637
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,1,assistant,-0.044208824634552,1152
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,2,user,2.3339669704437256,1168
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,2,assistant,2.573690176010132,1684
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,3,user,-3.218930721282959,1700
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,3,assistant,0.9676212072372437,2215
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,4,user,-2.1410932540893555,2225
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,4,assistant,-1.832282543182373,2740
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,5,user,-2.463378429412842,2756
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,5,assistant,-0.3101288676261902,3272
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,6,user,-3.0803675651550293,3282
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,6,assistant,2.5796828269958496,3798
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,7,user,-3.0735666751861572,3808
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,2,7,assistant,1.3603806495666504,4324
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,0,user,2.821408271789551,111
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,0,assistant,-1.4539411067962646,625
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,1,user,-0.9059424996376038,635
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,1,assistant,-4.560518264770508,1151
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,2,user,-3.924037456512451,1161
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,2,assistant,-3.0852808952331543,1677
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,3,user,1.2195045948028564,1693
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,3,assistant,-0.4895556569099426,2208
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,4,user,-2.878347635269165,2218
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,4,assistant,1.7037427425384521,2360
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,5,user,-4.493345260620117,2370
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,5,assistant,-1.4921612739562988,2508
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,6,user,-5.413236618041992,2524
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,6,assistant,1.874993085861206,3040
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,7,user,-4.3478569984436035,3050
tones_aggressive_8turn,imp_dice_quadruple_sum17_prod120,3,7,assistant,-1.8489806652069092,3172
tones_disappointed_8turn,imp_countdown_156,0,0,user,1.8857989311218262,100
tones_disappointed_8turn,imp_countdown_156,0,0,assistant,-1.1385436058044434,616
tones_disappointed_8turn,imp_countdown_156,0,1,user,-6.288825511932373,633
tones_disappointed_8turn,imp_countdown_156,0,1,assistant,-0.35370296239852905,795
tones_disappointed_8turn,imp_countdown_156,0,2,user,-3.207396984100342,812
tones_disappointed_8turn,imp_countdown_156,0,2,assistant,-1.7885937690734863,950
tones_disappointed_8turn,imp_countdown_156,0,3,user,-4.877661228179932,967
tones_disappointed_8turn,imp_countdown_156,0,3,assistant,1.2477779388427734,1153
tones_disappointed_8turn,imp_countdown_156,0,4,user,-5.287610054016113,1170
tones_disappointed_8turn,imp_countdown_156,0,4,assistant,-0.02797675132751465,1374
tones_disappointed_8turn,imp_countdown_156,0,5,user,-4.037289142608643,1384
tones_disappointed_8turn,imp_countdown_156,0,5,assistant,0.1631253957748413,1568
tones_disappointed_8turn,imp_countdown_156,0,6,user,-3.033109664916992,1578
tones_disappointed_8turn,imp_countdown_156,0,6,assistant,1.303809404373169,1780
tones_disappointed_8turn,imp_countdown_156,0,7,user,-1.3591420650482178,1797
tones_disappointed_8turn,imp_countdown_156,0,7,assistant,0.38371965289115906,1989
tones_disappointed_8turn,imp_countdown_156,1,0,user,1.9151222705841064,100
tones_disappointed_8turn,imp_countdown_156,1,0,assistant,-4.1100687980651855,616
tones_disappointed_8turn,imp_countdown_156,1,1,user,-5.302512168884277,633
tones_disappointed_8turn,imp_countdown_156,1,1,assistant,-1.35184907913208,1147
tones_disappointed_8turn,imp_countdown_156,1,2,user,-7.236082077026367,1157
tones_disappointed_8turn,imp_countdown_156,1,2,assistant,-1.7308125495910645,1672
tones_disappointed_8turn,imp_countdown_156,1,3,user,-2.934891939163208,1689
tones_disappointed_8turn,imp_countdown_156,1,3,assistant,-3.74271297454834,2205
tones_disappointed_8turn,imp_countdown_156,1,4,user,-5.523767471313477,2222
tones_disappointed_8turn,imp_countdown_156,1,4,assistant,-1.6905007362365723,2719
tones_disappointed_8turn,imp_countdown_156,1,5,user,-6.169718265533447,2736
tones_disappointed_8turn,imp_countdown_156,1,5,assistant,-2.3367483615875244,3252
tones_disappointed_8turn,imp_countdown_156,1,6,user,-3.2399210929870605,3262
tones_disappointed_8turn,imp_countdown_156,1,6,assistant,-0.04464143514633179,3521
tones_disappointed_8turn,imp_countdown_156,1,7,user,-4.636307716369629,3531
tones_disappointed_8turn,imp_countdown_156,1,7,assistant,3.230374813079834,3829
tones_disappointed_8turn,imp_countdown_156,2,0,user,1.9033293724060059,100
tones_disappointed_8turn,imp_countdown_156,2,0,assistant,-0.06771314144134521,616
tones_disappointed_8turn,imp_countdown_156,2,1,user,-7.263303756713867,633
tones_disappointed_8turn,imp_countdown_156,2,1,assistant,0.5012629628181458,1149
